ID,LAT,LON,ELEVATION,STATE,coords,county,state2
USC00240739,45.0983,-105.3383,1016.2,MT,"45.0983, -105.3383",Powder River County,Montana
USC00240743,45.0428,-105.48,1106.7,MT,"45.0428, -105.48",Powder River County,Montana
USC00240755,47.875,-114.0331,887.0,MT,"47.875, -114.0331",Lake County,Montana
USC00240770,48.1347,-110.0592,844.3,MT,"48.1347, -110.0592",Chouteau County,Montana
USC00240775,45.2775,-111.3253,2008.6,MT,"45.2775, -111.3253",Gallatin County,Montana
USC00240780,45.8325,-109.9511,1249.7,MT,"45.8325, -109.9511",Sweet Grass County,Montana
USC00240801,45.7503,-108.5697,970.8,MT,"45.7503, -108.5697",Yellowstone County,Montana
USC00240802,45.7717,-108.4811,944.0,MT,"45.7717, -108.4811",Yellowstone County,Montana
USC00241008,46.2311,-112.1139,1494.7,MT,"46.2311, -112.1139",Jefferson County,Montana
USC00241044,45.6622,-111.4064,1497.5,MT,"45.6622, -111.4064",Gallatin County,Montana
USC00241047,45.6728,-111.1547,1455.4,MT,"45.6728, -111.1547",Gallatin County,Montana
USC00241081,48.075,-111.2603,1013.5,MT,"48.075, -111.2603",Chouteau County,Montana
USC00241084,45.8161,-106.2328,844.3,MT,"45.8161, -106.2328",Rosebud County,Montana
USC00241088,48.5156,-105.2992,705.0,MT,"48.5156, -105.2992",Roosevelt County,Montana
USC00241102,45.3261,-108.9092,1092.1,MT,"45.3261, -108.9092",Carbon County,Montana
USC00241127,45.4442,-105.4072,924.2,MT,"45.4442, -105.4072",Powder River County,Montana
USC00241164,47.8711,-104.9006,722.4,MT,"47.8711, -104.9006",Richland County,Montana
USC00241169,47.2875,-105.83,801.6,MT,"47.2875, -105.83",McCone County,Montana
USC00241297,45.5397,-106.9597,1045.5,MT,"45.5397, -106.9597",Big Horn County,Montana
USC00241342,47.9261,-112.2919,1231.1,MT,"47.9261, -112.2919",Teton County,Montana
USC00241518,46.7447,-104.3089,957.1,MT,"46.7447, -104.3089",Wibaux County,Montana
USC00241525,47.7922,-111.2203,1051.6,MT,"47.7922, -111.2203",Chouteau County,Montana
USC00241692,48.5092,-110.9694,954.6,MT,"48.5092, -110.9694",Liberty County,Montana
USC00241722,48.5883,-109.2267,737.6,MT,"48.5883, -109.2267",Blaine County,Montana
USC00241730,48.1728,-109.0053,1024.1,MT,"48.1728, -109.0053",Blaine County,Montana
USC00241737,47.8206,-112.1922,1172.0,MT,"47.8206, -112.1922",Teton County,Montana
USC00241738,47.8639,-112.0222,1140.3,MT,"47.8639, -112.0222",Teton County,Montana
USC00241758,47.4122,-105.5956,755.9,MT,"47.4122, -105.5956",McCone County,Montana
USC00241840,45.9883,-110.655,1528.6,MT,"45.9883, -110.655",Park County,Montana
USC00241875,47.0567,-106.6167,831.2,MT,"47.0567, -106.6167",Garfield County,Montana
USC00241883,46.8631,-106.2389,873.3,MT,"46.8631, -106.2389",Garfield County,Montana
USC00241905,45.8944,-106.6336,980.8,MT,"45.8944, -106.6336",Rosebud County,Montana
USC00241938,45.6444,-109.2675,1097.9,MT,"45.6444, -109.2675",Stillwater County,Montana
USC00241974,48.1736,-111.9503,1082.0,MT,"48.1736, -111.9503",Pondera County,Montana
USC00241984,48.0803,-107.525,708.7,MT,"48.0803, -107.525",Phillips County,Montana
USC00242104,48.1881,-114.1339,894.6,MT,"48.1881, -114.1339",Flathead County,Montana
USC00242122,48.1503,-104.5089,591.3,MT,"48.1503, -104.5089",Roosevelt County,Montana
USC00242221,46.0264,-114.1764,1182.6,MT,"46.0264, -114.1764",Ravalli County,Montana
USC00242275,46.3911,-112.7975,1478.3,MT,"46.3911, -112.7975",Powell County,Montana
USC00242409,45.2089,-112.6389,1563.3,MT,"45.2089, -112.6389",Beaverhead County,Montana
USC00242550,48.7167,-111.4758,1012.9,MT,"48.7167, -111.4758",Toole County,Montana
USC00242629,48.4472,-113.2236,1464.9,MT,"48.4472, -113.2236",Glacier County,Montana
USC00242689,45.8864,-104.5478,1046.1,MT,"45.8864, -104.5478",Carter County,Montana
USC00242738,46.5631,-112.4342,1548.4,MT,"46.5631, -112.4342",Powell County,Montana
USC00242793,45.3394,-111.7122,1509.7,MT,"45.3394, -111.7122",Madison County,Montana
USC00242820,48.5586,-112.1253,1082.6,MT,"48.5586, -112.1253",Toole County,Montana
USC00242827,48.8978,-115.0644,771.8,MT,"48.8978, -115.0644",Lincoln County,Montana
USC00242857,47.615,-111.9861,1214.0,MT,"47.615, -111.9861",Teton County,Montana
USC00242996,45.4531,-109.5069,1371.6,MT,"45.4531, -109.5069",Stillwater County,Montana
USC00243013,46.8217,-108.3725,1003.4,MT,"46.8217, -108.3725",Petroleum County,Montana
USC00243098,46.2722,-106.6756,766.6,MT,"46.2722, -106.6756",Rosebud County,Montana
USC00243110,48.4983,-109.8014,815.3,MT,"48.4983, -109.8014",Hill County,Montana
USC00243113,47.8306,-110.6608,807.4,MT,"47.8306, -110.6608",Chouteau County,Montana
USC00243118,48.4628,-108.7792,770.2,MT,"48.4628, -108.7792",Blaine County,Montana
USC00243176,48.0119,-106.4117,631.2,MT,"48.0119, -106.4117",Sully County,South Dakota
USC00243346,48.2922,-111.5683,1082.0,MT,"48.2922, -111.5683",Toole County,Montana
USC00243378,45.0317,-110.7036,1607.8,MT,"45.0317, -110.7036",Park County,Montana
USC00243486,46.0397,-109.4953,1354.5,MT,"46.0397, -109.4953",Sweet Grass County,Montana
USC00243489,47.6011,-112.7547,1399.0,MT,"47.6011, -112.7547",Lewis and Clark County,Montana
USC00243530,48.5647,-110.3028,859.5,MT,"48.5647, -110.3028",Hill County,Montana
USC00243554,48.3531,-106.8425,658.4,MT,"48.3531, -106.8425",Valley County,Montana
USC00243555,48.2064,-106.6256,692.2,MT,"48.2064, -106.6256",Valley County,Montana
USC00243556,47.7089,-107.2619,898.6,MT,"47.7089, -107.2619",Valley County,Montana
USC00243557,48.1925,-106.6383,637.0,MT,"48.1925, -106.6383",Valley County,Montana
USC00243581,47.1064,-104.7183,632.8,MT,"47.1064, -104.7183",Dawson County,Montana
USC00243617,48.9753,-111.3989,1066.2,MT,"48.9753, -111.3989",Toole County,Montana
USC00243707,44.965,-113.0042,1761.7,MT,"44.965, -113.0042",Beaverhead County,Montana
USC00243727,47.0256,-108.8036,1063.8,MT,"47.0256, -108.8036",Fergus County,Montana
USC00243753,47.4614,-111.385,1129.3,MT,"47.4614, -111.385",Cascade County,Montana
USC00243885,46.2461,-114.1681,1092.7,MT,"46.2461, -114.1681",Ravalli County,Montana
USC00243915,45.7317,-107.6092,877.8,MT,"45.7317, -107.6092",Big Horn County,Montana
USC00243934,48.2383,-108.6783,821.4,MT,"48.2383, -108.6783",Blaine County,Montana
USC00243939,46.4356,-109.8428,1286.9,MT,"46.4356, -109.8428",Wheatland County,Montana
USC00243947,46.5786,-109.9478,1510.0,MT,"46.5786, -109.9478",Wheatland County,Montana
USC00243984,47.3889,-115.4225,963.2,MT,"47.3889, -115.4225",Mineral County,Montana
USC00244038,44.8667,-111.3392,1977.8,MT,"44.8667, -111.3392",Gallatin County,Montana
USC00244084,48.08,-116.0014,682.8,MT,"48.08, -116.0014",Sanders County,Idaho
USC00244133,47.6414,-110.6678,1097.3,MT,"47.6414, -110.6678",Chouteau County,Montana
USC00244174,48.7261,-110.4561,899.2,MT,"48.7261, -110.4561",Hill County,Montana
USC00244180,48.3478,-107.1533,855.0,MT,"48.3478, -107.1533",Valley County,Montana
USC00244181,48.1278,-107.3111,722.1,MT,"48.1278, -107.3111",Valley County,Montana
USC00244241,46.9908,-112.0117,1062.8,MT,"46.9908, -112.0117",Lewis and Clark County,Montana
USC00244248,48.4189,-104.4558,636.4,MT,"48.4189, -104.4558",Sheridan County,Montana
USC00244302,46.9192,-104.8967,648.3,MT,"46.9192, -104.8967",Dawson County,Montana
USC00244328,48.3425,-114.0217,963.2,MT,"48.3425, -114.0217",Flathead County,Montana
USC00244345,45.9228,-108.2453,924.8,MT,"45.9228, -108.2453",Yellowstone County,Montana
USC00244358,46.2897,-107.2306,813.5,MT,"46.2897, -107.2306",Treasure County,Montana
USC00244364,45.9353,-107.1375,944.9,MT,"45.9353, -107.1375",Treasure County,Montana
USC00244386,46.5675,-107.195,853.4,MT,"46.5675, -107.195",Rosebud County,Montana
USC00244506,45.4733,-109.0106,1169.8,MT,"45.4733, -109.0106",Carbon County,Montana
USC00244512,48.5594,-110.7719,1012.9,MT,"48.5594, -110.7719",Liberty County,Montana
USC00244538,46.6778,-109.7506,1411.2,MT,"46.6778, -109.7506",Wheatland County,Montana
USC00244545,46.6103,-109.4736,1460.3,MT,"46.6103, -109.4736",Wheatland County,Montana
USC00244558,48.3042,-114.2636,901.3,MT,"48.3042, -114.2636",Flathead County,Montana
USC00244715,45.8728,-104.1583,940.6,MT,"45.8728, -104.1583",Carter County,Montana
USC00244820,44.5994,-111.8125,2045.2,MT,"44.5994, -111.8125",Beaverhead County,Montana
USC00244896,45.3675,-112.0964,1584.4,MT,"45.3675, -112.0964",Madison County,Montana
USC00244976,47.0706,-109.41,1192.1,MT,"47.0706, -109.41",Fergus County,Montana
USC00244978,46.9056,-109.4114,1513.3,MT,"46.9056, -109.4114",Fergus County,Montana
USC00244979,47.0069,-109.2231,1532.5,MT,"47.0069, -109.2231",Fergus County,Montana
USC00245011,48.41,-115.3181,643.1,MT,"48.41, -115.3181",Lincoln County,Montana
USC00245020,47.9578,-115.2144,1048.5,MT,"47.9578, -115.2144",Lincoln County,Montana
USC00245030,44.6331,-112.5928,1913.8,MT,"44.6331, -112.5928",Beaverhead County,Montana
USC00245043,47.4083,-113.7125,1316.7,MT,"47.4083, -113.7125",Missoula County,Montana
USC00245045,47.2253,-105.1522,819.9,MT,"47.2253, -105.1522",Dawson County,Montana
USC00245080,45.4956,-110.5589,1537.4,MT,"45.4956, -110.5589",Park County,Montana
USC00245088,45.6969,-110.4539,1431.6,MT,"45.6969, -110.4539",Park County,Montana
USC00245123,45.8756,-111.4106,1293.3,MT,"45.8756, -111.4106",Gallatin County,Montana
USC00245153,47.9364,-110.5025,785.8,MT,"47.9364, -110.5025",Chouteau County,Montana
USC00245303,46.1422,-104.7353,856.5,MT,"46.1422, -104.7353",Fallon County,Montana
USC00245334,48.3589,-107.8714,689.5,MT,"48.3589, -107.8714",Phillips County,Montana
USC00245338,48.3939,-107.7286,680.0,MT,"48.3939, -107.7286",Phillips County,Montana
USC00245340,47.8417,-107.9556,797.1,MT,"47.8417, -107.9556",Phillips County,Montana
USC00245533,45.6628,-110.1147,1465.8,MT,"45.6628, -110.1147",Sweet Grass County,Montana
USC00245572,48.4828,-104.4514,591.9,MT,"48.4828, -104.4514",Sheridan County,Montana
USC00245596,46.6008,-107.8706,893.7,MT,"46.6008, -107.8706",Musselshell County,Montana
USC00245603,46.1047,-110.05,1635.3,MT,"46.1047, -110.05",Sweet Grass County,Montana
USC00245712,46.8747,-111.1642,1514.9,MT,"46.8747, -111.1642",Meagher County,Montana
USC00245740,46.9244,-114.0911,974.4,MT,"46.9244, -114.0911",Missoula County,Montana
USC00245754,46.2858,-105.2919,755.9,MT,"46.2858, -105.2919",Custer County,Montana
USC00245761,47.0572,-109.9511,1310.6,MT,"47.0572, -109.9511",Judith Basin County,Montana
USC00245791,45.7847,-108.9664,1216.2,MT,"45.7847, -108.9664",Stillwater County,Montana
USC00245870,45.1758,-105.7517,981.5,MT,"45.1758, -105.7517",Powder River County,Montana
USC00245872,47.0219,-107.8225,887.0,MT,"47.0219, -107.8225",Garfield County,Montana
USC00245961,45.2436,-109.7311,1994.6,MT,"45.2436, -109.7311",Stillwater County,Montana
USC00246157,45.4875,-111.6336,1446.3,MT,"45.4875, -111.6336",Madison County,Montana
USC00246190,45.435,-109.8081,1475.2,MT,"45.435, -109.8081",Stillwater County,Montana
USC00246236,48.9989,-106.38,877.2,MT,"48.9989, -106.38",Valley County,Montana
USC00246238,48.6956,-106.3153,894.9,MT,"48.6956, -106.3153",Valley County,Montana
USC00246472,46.3158,-113.3,1606.3,MT,"46.3158, -113.3",Granite County,Montana
USC00246586,48.78,-104.5678,624.2,MT,"48.78, -104.5678",Sheridan County,Montana
USC00246601,46.4178,-104.5164,847.3,MT,"46.4178, -104.5164",Fallon County,Montana
USC00246615,48.7647,-114.2842,1072.9,MT,"48.7647, -114.2842",Flathead County,Montana
USC00246640,47.6775,-114.2419,832.1,MT,"47.6775, -114.2419",Lake County,Montana
USC00246647,46.1972,-108.0039,1033.3,MT,"46.1972, -108.0039",Yellowstone County,Montana
USC00246672,48.9978,-107.8331,862.6,MT,"48.9978, -107.8331",Phillips County,Montana
USC00246685,46.8767,-113.5625,1124.7,MT,"46.8767, -113.5625",Missoula County,Montana
USC00246691,45.8525,-105.035,853.4,MT,"45.8525, -105.035",Custer County,Montana
USC00246747,45.4339,-108.5361,1236.6,MT,"45.4339, -108.5361",Big Horn County,Montana
USC00246862,45.9717,-109.2536,1239.9,MT,"45.9717, -109.2536",Stillwater County,Montana
USC00246918,45.1769,-109.2572,1720.9,MT,"45.1769, -109.2572",Carbon County,Montana
USC00247034,45.5022,-104.4478,1010.7,MT,"45.5022, -104.4478",Carter County,Montana
USC00247128,45.3572,-109.1883,1417.3,MT,"45.3572, -109.1883",Carbon County,Montana
USC00247159,47.19,-112.29,1280.2,MT,"47.19, -112.29",Lewis and Clark County,Montana
USC00247220,46.3253,-108.7403,1032.1,MT,"46.3253, -108.7403",Musselshell County,Montana
USC00247247,48.2775,-110.6022,877.2,MT,"48.2775, -110.6022",Chouteau County,Montana
USC00247248,48.8539,-110.5969,914.4,MT,"48.8539, -110.5969",Hill County,Montana
USC00247261,46.2986,-109.2561,1112.5,MT,"46.2986, -109.2561",Golden Valley County,Montana
USC00247263,46.5333,-109.3442,1353.3,MT,"46.5333, -109.3442",Golden Valley County,Montana
USC00247265,48.4661,-107.3528,666.0,MT,"48.4661, -107.3528",Phillips County,Montana
USC00247342,47.5775,-108.7283,887.0,MT,"47.5775, -108.7283",Fergus County,Montana
USC00247382,47.4536,-104.3378,602.0,MT,"47.4536, -104.3378",Richland County,Montana
USC00247425,48.8353,-105.4747,727.9,MT,"48.8353, -105.4747",Daniels County,Montana
USC00247448,47.2142,-113.5203,1249.7,MT,"47.2142, -113.5203",Missoula County,Montana
USC00247500,48.5133,-111.855,1013.5,MT,"48.5133, -111.855",Toole County,Montana
USC00247540,47.5314,-110.5764,1310.6,MT,"47.5314, -110.5764",Chouteau County,Montana
USC00247560,47.7283,-104.1467,588.6,MT,"47.7283, -104.1467",Richland County,Montana
USC00247562,47.6781,-104.1564,573.3,MT,"47.6781, -104.1564",Richland County,Montana
USC00247603,45.0156,-109.9683,2284.5,MT,"45.0156, -109.9683",Park County,Montana
USC00247620,48.9981,-110.2158,858.0,MT,"48.9981, -110.2158",Hill County,Montana
USC00247740,45.3242,-105.9136,1193.0,MT,"45.3242, -105.9136",Powder River County,Montana
USC00247800,45.7383,-110.2242,1290.8,MT,"45.7383, -110.2242",Park County,Montana
USC00247864,47.155,-110.2239,1481.3,MT,"47.155, -110.2239",Judith Basin County,Montana
USC00247894,46.5136,-114.0911,1028.7,MT,"46.5136, -114.0911",Ravalli County,Montana
USC00247967,45.9111,-113.7394,1571.2,MT,"45.9111, -113.7394",Ravalli County,Montana
USC00247978,48.3161,-113.3542,1595.0,MT,"48.3161, -113.3542",Flathead County,Montana
USC00248021,47.4772,-111.7375,1097.3,MT,"47.4772, -111.7375",Cascade County,Montana
USC00248087,47.9161,-113.8389,944.9,MT,"47.9161, -113.8389",Lake County,Montana
USC00248165,46.7939,-105.3022,685.8,MT,"46.7939, -105.3022",Prairie County,Montana
USC00248211,47.5933,-115.3594,725.4,MT,"47.5933, -115.3594",Sanders County,Montana
USC00248239,46.3736,-112.0225,1424.0,MT,"46.3736, -112.0225",Jefferson County,Montana
USC00248324,46.3311,-111.5383,1170.4,MT,"46.3311, -111.5383",Broadwater County,Montana
USC00248363,45.9467,-111.4758,1230.2,MT,"45.9467, -111.4758",Gallatin County,Montana
USC00248380,47.8669,-115.6278,718.1,MT,"47.8669, -115.6278",Sanders County,Montana
USC00248390,48.4806,-115.9061,588.0,MT,"48.4806, -115.9061",Lincoln County,Montana
USC00248415,48.9992,-108.3894,908.9,MT,"48.9992, -108.3894",Blaine County,Montana
USC00248430,45.5472,-112.3261,1409.7,MT,"45.5472, -112.3261",Madison County,Montana
USC00248455,47.3558,-111.4406,1016.8,MT,"47.3558, -111.4406",Cascade County,Montana
USC00248498,47.3392,-108.4992,885.4,MT,"47.3392, -108.4992",Fergus County,Montana
USC00248569,47.88,-105.3686,696.2,MT,"47.88, -105.3686",McCone County,Montana
USC00248607,45.8436,-105.6808,908.3,MT,"45.8436, -105.6808",Custer County,Montana
USC00248693,48.0878,-109.6453,1295.4,MT,"48.0878, -109.6453",Chouteau County,Montana
USC00248777,48.8744,-104.0503,641.6,MT,"48.8744, -104.0503",Sheridan County,Montana
USC00248783,46.3283,-114.0847,1099.7,MT,"46.3283, -114.0847",Ravalli County,Montana
USC00248809,48.5003,-113.9847,959.5,MT,"48.5003, -113.9847",Flathead County,Montana
USC00248858,44.6567,-111.0903,2035.8,MT,"44.6567, -111.0903",Gallatin County,Montana
USC00248939,48.7597,-107.625,709.6,MT,"48.7597, -107.625",Phillips County,Montana
USC00248957,46.9878,-104.1567,821.7,MT,"46.9878, -104.1567",Wibaux County,Montana
USC00249048,47.0831,-108.3164,873.3,MT,"47.0831, -108.3164",Petroleum County,Montana
USC00249054,46.9258,-108.5664,988.8,MT,"46.9258, -108.5664",Petroleum County,Montana
USC00249067,45.6178,-113.4514,1847.1,MT,"45.6178, -113.4514",Beaverhead County,Montana
USC00249082,45.8025,-112.9939,1746.5,MT,"45.8025, -112.9939",Beaverhead County,Montana
USC00249103,48.1,-105.6483,637.0,MT,"48.1, -105.6483",Roosevelt County,Montana
USC00249187,48.9514,-115.6267,940.3,MT,"48.9514, -115.6267",Lincoln County,Montana
USC00249240,45.3128,-107.9383,1007.4,MT,"45.3128, -107.9383",Big Horn County,Montana
USC00249900,47.9186,-108.5244,1229.9,MT,"47.9186, -108.5244",Phillips County,Montana
USC00250001,40.4519,-96.5103,403.3,NE,"40.4519, -96.5103",Gage County,Nebraska
USC00250030,42.4244,-103.7347,1423.4,NE,"42.4244, -103.7347",Sioux County,Nebraska
USC00250050,42.5522,-99.8556,765.0,NE,"42.5522, -99.8556",Brown County,Nebraska
USC00250070,41.6853,-98.0083,547.1,NE,"41.6853, -98.0083",Boone County,Nebraska
USC00250245,41.5975,-99.8258,794.0,NE,"41.5975, -99.8258",Custer County,Nebraska
USC00250320,41.4267,-99.1272,658.4,NE,"41.4267, -99.1272",Valley County,Nebraska
USC00250355,41.4203,-100.1842,823.0,NE,"41.4203, -100.1842",Custer County,Nebraska
USC00250365,41.5697,-101.6917,1115.6,NE,"41.5697, -101.6917",Arthur County,Nebraska
USC00250420,42.5136,-99.0303,648.6,NE,"42.5136, -99.0303",Holt County,Nebraska
USC00250435,40.3706,-95.7469,283.5,NE,"40.3706, -95.7469",Nemaha County,Nebraska
USC00250446,40.9311,-97.9786,548.9,NE,"40.9311, -97.9786",Hamilton County,Nebraska
USC00250525,41.8858,-98.5631,662.9,NE,"41.8858, -98.5631",Wheeler County,Nebraska
USC00250622,40.2994,-96.75,395.3,NE,"40.2994, -96.75",Gage County,Nebraska
USC00250640,40.1306,-99.8278,654.7,NE,"40.1306, -99.8278",Furnas County,Nebraska
USC00250734,41.4636,-98.0739,520.3,NE,"41.4636, -98.0739",Nance County,Nebraska
USC00250760,40.05,-101.5325,909.5,NE,"40.05, -101.5325",Dundy County,Nebraska
USC00250781,41.3536,-96.2094,379.5,NE,"41.3536, -96.2094",Douglas County,Nebraska
USC00250865,41.0469,-102.1467,1121.1,NE,"41.0469, -102.1467",Deuel County,Nebraska
USC00250945,42.5939,-97.6436,530.4,NE,"42.5939, -97.6436",Knox County,Nebraska
USC00250961,40.3058,-98.5047,601.1,NE,"40.3058, -98.5047",Webster County,Nebraska
USC00251065,40.8836,-97.7492,524.3,NE,"40.8836, -97.7492",York County,Nebraska
USC00251082,41.0233,-100.3669,808.0,NE,"41.0233, -100.3669",Lincoln County,Nebraska
USC00251145,41.6681,-103.1039,1117.4,NE,"41.6681, -103.1039",Morrill County,Nebraska
USC00251149,41.5639,-103.3678,1264.6,NE,"41.5639, -103.3678",Morrill County,Nebraska
USC00251189,41.6111,-102.9014,1060.4,NE,"41.6111, -102.9014",Morrill County,Nebraska
USC00251190,41.4539,-102.785,1267.4,NE,"41.4539, -102.785",Morrill County,Nebraska
USC00251200,41.4083,-99.675,763.2,NE,"41.4083, -99.675",Custer County,Nebraska
USC00251345,41.7769,-99.1433,663.2,NE,"41.7769, -99.1433",Garfield County,Nebraska
USC00251361,41.0103,-103.8769,1575.8,NE,"41.0103, -103.8769",Kimball County,Colorado
USC00251365,42.9131,-98.8511,550.5,NE,"42.9131, -98.8511",Boyd County,Nebraska
USC00251408,41.2522,-100.075,887.9,NE,"41.2522, -100.075",Custer County,Nebraska
USC00251415,40.2847,-100.1433,682.4,NE,"40.2847, -100.1433",Furnas County,Nebraska
USC00251450,40.6944,-99.7008,719.9,NE,"40.6944, -99.7008",Gosper County,Nebraska
USC00251575,42.8083,-103.0533,1031.1,NE,"42.8083, -103.0533",Dawes County,Nebraska
USC00251602,41.0939,-102.4717,1130.8,NE,"41.0939, -102.4717",Deuel County,Nebraska
USC00251680,40.5033,-97.9372,528.5,NE,"40.5033, -97.9372",Clay County,Nebraska
USC00251684,40.5208,-98.0536,545.0,NE,"40.5208, -98.0536",Clay County,Nebraska
USC00251825,41.4639,-97.3278,442.0,NE,"41.4639, -97.3278",Platte County,Nebraska
USC00252000,41.7608,-102.4372,1164.3,NE,"41.7608, -102.4372",Garden County,Nebraska
USC00252020,40.6092,-96.8719,445.0,NE,"40.6092, -96.8719",Lancaster County,Nebraska
USC00252037,42.7364,-97.4969,426.7,NE,"42.7364, -97.4969",Knox County,Nebraska
USC00252065,40.2333,-100.83,790.7,NE,"40.2333, -100.83",Hitchcock County,Nebraska
USC00252100,40.6344,-100.5219,794.3,NE,"40.6344, -100.5219",Frontier County,Nebraska
USC00252560,40.2764,-99.7836,646.2,NE,"40.2764, -99.7836",Furnas County,Nebraska
USC00252595,41.9872,-98.0747,589.8,NE,"41.9872, -98.0747",Antelope County,Nebraska
USC00252645,42.0628,-102.3172,1191.5,NE,"42.0628, -102.3172",Sheridan County,Nebraska
USC00252680,42.1717,-100.0106,808.9,NE,"42.1717, -100.0106",Brown County,Nebraska
USC00252690,40.4767,-99.8861,731.5,NE,"40.4767, -99.8861",Gosper County,Nebraska
USC00252715,42.2797,-96.7244,443.2,NE,"42.2797, -96.7244",Dakota County,Nebraska
USC00252770,41.8036,-98.8239,651.4,NE,"41.8036, -98.8239",Garfield County,Nebraska
USC00252790,40.6864,-100.0536,833.3,NE,"40.6864, -100.0536",Frontier County,Nebraska
USC00252805,42.2611,-98.3417,565.1,NE,"42.2611, -98.3417",Holt County,Nebraska
USC00252820,40.0739,-97.1669,411.5,NE,"40.0739, -97.1669",Jefferson County,Nebraska
USC00252851,40.075,-95.5189,283.5,NE,"40.075, -95.5189",Richardson County,Nebraska
USC00252980,41.4453,-96.0928,399.3,NE,"41.4453, -96.0928",Washington County,Nebraska
USC00253037,40.0953,-98.945,567.2,NE,"40.0953, -98.945",Franklin County,Nebraska
USC00253050,41.43,-96.4669,359.7,NE,"41.43, -96.4669",Dodge County,Nebraska
USC00253065,40.6558,-97.2208,467.9,NE,"40.6558, -97.2208",Saline County,Nebraska
USC00253175,40.5314,-97.5964,496.8,NE,"40.5314, -97.5964",Fillmore County,Nebraska
USC00253185,41.4514,-97.7644,484.6,NE,"41.4514, -97.7644",Nance County,Nebraska
USC00253355,42.8947,-102.2036,1146.0,NE,"42.8947, -102.2036",Sheridan County,Nebraska
USC00253365,40.9394,-100.1514,793.4,NE,"40.9394, -100.1514",Dawson County,Nebraska
USC00253397,40.9378,-98.3317,565.7,NE,"40.9378, -98.3317",Hall County,Nebraska
USC00253425,41.5461,-98.5331,615.7,NE,"41.5461, -98.5331",Greeley County,Nebraska
USC00253461,41.0311,-97.4703,495.0,NE,"41.0311, -97.4703",York County,Nebraska
USC00253467,41.1586,-96.1922,378.0,NE,"41.1586, -96.1922",Sarpy County,Nebraska
USC00253478,42.9436,-98.5539,533.4,NE,"42.9436, -98.5539",Boyd County,Nebraska
USC00253595,40.0892,-99.2133,612.6,NE,"40.0892, -99.2133",Harlan County,Nebraska
USC00253605,41.6331,-103.9542,1386.8,NE,"41.6331, -103.9542",Banner County,Nebraska
USC00253615,42.6858,-103.8842,1478.3,NE,"42.6858, -103.8842",Sioux County,Nebraska
USC00253618,42.8003,-103.7867,1228.0,NE,"42.8003, -103.7867",Sioux County,Nebraska
USC00253630,42.6167,-97.2608,429.2,NE,"42.6167, -97.2608",Cedar County,Nebraska
USC00253652,42.3844,-96.9883,440.1,NE,"42.3844, -96.9883",Dixon County,Nebraska
USC00253660,40.6472,-98.3836,590.7,NE,"40.6472, -98.3836",Adams County,Nebraska
USC00253735,40.175,-97.5903,451.1,NE,"40.175, -97.5903",Thayer County,Nebraska
USC00253810,41.1056,-100.9775,899.8,NE,"41.1056, -100.9775",Lincoln County,Nebraska
USC00253910,40.4517,-99.3803,707.1,NE,"40.4517, -99.3803",Phelps County,Nebraska
USC00254035,41.7175,-97.0031,463.3,NE,"41.7175, -97.0031",Colfax County,Nebraska
USC00254043,40.01,-97.4978,448.1,NE,"40.01, -97.4978",Thayer County,Nebraska
USC00254110,40.5122,-101.6528,1002.8,NE,"40.5122, -101.6528",Chase County,Nebraska
USC00254335,40.7258,-99.0133,649.2,NE,"40.7258, -99.0133",Buffalo County,Nebraska
USC00254432,42.9503,-100.945,885.4,NE,"42.9503, -100.945",Cherry County,Nebraska
USC00254455,41.2097,-101.6706,1011.3,NE,"41.2097, -101.6706",Keith County,Nebraska
USC00254865,41.4983,-102.6222,1071.4,NE,"41.4983, -102.6222",Garden County,Nebraska
USC00254900,41.1489,-102.6361,1168.0,NE,"41.1489, -102.6361",Cheyenne County,Nebraska
USC00254903,41.2664,-102.6586,1184.5,NE,"41.2664, -102.6586",Cheyenne County,Nebraska
USC00254906,41.1531,-102.64,1181.4,NE,"41.1531, -102.64",Cheyenne County,Nebraska
USC00254945,41.7614,-98.2139,640.1,NE,"41.7614, -98.2139",Boone County,Nebraska
USC00254985,41.2789,-98.9697,630.9,NE,"41.2789, -98.9697",Sherman County,Nebraska
USC00255040,42.8294,-98.4583,423.7,NE,"42.8294, -98.4583",Boyd County,Nebraska
USC00255050,41.9378,-96.4789,390.1,NE,"41.9378, -96.4789",Burt County,Nebraska
USC00255090,40.8508,-101.5428,975.4,NE,"40.8508, -101.5428",Perkins County,Nebraska
USC00255269,40.2978,-101.3806,995.2,NE,"40.2978, -101.3806",Dundy County,Nebraska
USC00255310,40.2153,-100.6203,779.1,NE,"40.2153, -100.6203",Red Willow County,Nebraska
USC00255311,40.4389,-100.6961,836.7,NE,"40.4389, -100.6961",Frontier County,Nebraska
USC00255312,40.2161,-100.63,787.9,NE,"40.2161, -100.63",Red Willow County,Nebraska
USC00255362,41.1431,-96.4808,352.0,NE,"41.1431, -96.4808",Saunders County,Nebraska
USC00255525,40.9283,-99.3886,704.1,NE,"40.9283, -99.3886",Buffalo County,Nebraska
USC00255555,41.9178,-103.4842,1263.1,NE,"41.9178, -103.4842",Scotts Bluff County,Nebraska
USC00255565,40.5156,-98.9514,658.4,NE,"40.5156, -98.9514",Kearney County,Nebraska
USC00255700,42.0425,-101.0458,980.5,NE,"42.0425, -101.0458",Hooker County,Nebraska
